"bsn","isbn","bsn-normalized","isbnnormalized"
3371295,9782855880068,3371295,"9782855880068"
3371334,3515055495,3371334,"0003515055495"
3371334,9783515055499,3371334,"9783515055499"
3371342,3806203288,3371342,"0003806203288"
3371342,9783806203288,3371342,"9783806203288"
3371365,3806202338,3371365,"0003806202338"
3371365,9783806202335,3371365,"9783806202335"
3371656,3806219451,3371656,"0003806219451"
3371684,3515046216,3371684,"0003515046216"
3371684,9783515046213,3371684,"9783515046213"
3371688,743200101,3371688,"0000743200101"
3371688,9780743200103,3371688,"9780743200103"
3371706,2743300566,3371706,"0002743300566"
3371706,9782743300562,3371706,"9782743300562"
3371732,715608428,3371732,"0000715608428"
3371732,715608436,3371732,"0000715608436"
3371732,9780715608425,3371732,"9780715608425"
3371732,9780715608432,3371732,"9780715608432"
3371743,8876420282,3371743,"0008876420282"
3371743,9788876420283,3371743,"9788876420283"
3371753,28574440361,3371753,"0028574440361"
3371753,28574440440,3371753,"0028574440440"
3371753,97828574440391,3371753,"97828574440391"
3371753,9782857444046,3371753,"9782857444046"
3371772,8473395689,3371772,"0008473395689"
3371772,9788473395687,3371772,"9788473395687"
3371788,8870629260,3371788,"0008870629260"
3371788,9788870629262,3371788,"9788870629262"
3371811,"316150271X",3371811,"316150271X"
3371811,9783161502712,3371811,"9783161502712"
3371812,34230408231,3371812,"0034230408231"
3371813,860784908,3371813,"0000860784908"
3371813,9780860784906,3371813,"9780860784906"
3371821,8842703214,3371821,"0008842703214"
3371821,9788842703211,3371821,"9788842703211"
3371823,1598564897,3371823,"0001598564897"
3371823,15985649002,3371823,"0015985649002"
3371823,15985649191,3371823,"0015985649191"
3371823,9781598564891,3371823,"9781598564891"
3371823,97815985649072,3371823,"97815985649072"
3371823,97815985649141,3371823,"97815985649141"
3371839,9042911824,3371839,"0009042911824"
3371839,9789042911826,3371839,"9789042911826"
3371843,2222041147,3371843,"0002222041147"
3371843,9782222041146,3371843,"9782222041146"
3371904,8837213360,3371904,"0008837213360"
3371904,9788837213367,3371904,"9788837213367"
3372014,192804588,3372014,"0000192804588"
3372014,9780192804587,3372014,"9780192804587"
3372018,1565636074,3372018,"0001565636074"
3372018,9781565636071,3372018,"9781565636071"
3372021,8822106989,3372021,"0008822106989"
3372025,2858022380,3372025,"0002858022380"
3372025,9782858022380,3372025,"9782858022380"
3372052,847902083,3372052,"0000847902083"
3372055,8474911869,3372055,"0008474911869"
3372055,9788474911862,3372055,"9788474911862"
3372082,8460059960,3372082,"0008460059960"
3372082,9788460059967,3372082,"9788460059967"
3372084,8433800983,3372084,"0008433800983"
3372100,8860360773,3372100,"0008860360773"
3372100,9788860360779,3372100,"9788860360779"
3372138,198150075,3372138,"0000198150075"
3372138,9780198150077,3372138,"9780198150077"
3372139,520219465,3372139,"0000520219465"
3372139,9780520219465,3372139,"9780520219465"
3372181,8839333150,3372181,"0008839333150"
3372232,1558761705,3372232,"0001558761705"
3372232,1558761713,3372232,"0001558761713"
3372232,9781558761704,3372232,"9781558761704"
3372232,9781558761711,3372232,"9781558761711"
3372766,2727401302,3372766,"0002727401302"
3372766,27274013101,3372766,"0027274013101"
3372766,27274013292,3372766,"0027274013292"
3372766,9782727401308,3372766,"9782727401308"
3372766,97827274013151,3372766,"97827274013151"
3372766,97827274013222,3372766,"97827274013222"
3372807,2707114197,3372807,"0002707114197"
3372807,9782707114198,3372807,"9782707114198"
3372882,709916221,3372882,"0000709916221"
3372882,"070991668X",3372882,"070991668X"
3372882,9780709916222,3372882,"9780709916222"
3372882,9780709916680,3372882,"9780709916680"
3372918,631171509,3372918,"0000631171509"
3372918,9780631171508,3372918,"9780631171508"
3372953,900891092,3372953,"0000900891092"
3372953,9780900891090,3372953,"9780900891090"
3373263,903625091,3373263,"0000903625091"
3373263,9780903625098,3373263,"9780903625098"
3373308,713452099,3373308,"0000713452099"
3373308,9780713452099,3373308,"9780713452099"
3373466,2906053945,3373466,"0002906053945"
3373569,2130356753,3373569,"0002130356753"
3373569,9782130356752,3373569,"9782130356752"
3373620,"973578694X",3373620,"973578694X"
3373620,9789735786946,3373620,"9789735786946"
3373653,8470900560,3373653,"0008470900560"
3373653,8470900684,3373653,"0008470900684"
3373653,9788470900563,3373653,"9788470900563"
3374112,2251011536,3374112,"0002251011536"
3374112,2251111530,3374112,"0002251111530"
3374447,9631306976,3374447,"0009631306976"
3374447,9789631306972,3374447,"9789631306972"
3374902,9788776020798,3374902,"9788776020798"
3374973,9004171568,3374973,"0009004171568"
3374973,9789004171565,3374973,"9789004171565"
3375002,7307075725,3375002,"0007307075725"
3375002,7307079992,3375002,"0007307079992"
3375002,9787307075726,3375002,"9787307075726"
3375002,9787307079991,3375002,"9787307079991"
3375007,7307073137,3375007,"0007307073137"
3375007,9787307073135,3375007,"9787307073135"
3375010,7307075563,3375010,"0007307075563"
3375010,7307079984,3375010,"0007307079984"
3375010,9787307075566,3375010,"9787307075566"
3375010,9787307079984,3375010,"9787307079984"
3375243,1588861090,3375243,"0001588861090"
3375243,9781588861092,3375243,"9781588861092"
3375608,75031184071,3375608,"0075031184071"
3375608,97875031184011,3375608,"97875031184011"
3375622,198146345,3375622,"0000198146345"
3375622,9780198146346,3375622,"9780198146346"
3377225,902308084,3377225,"0000902308084"
3377931,3703000643,3377931,"0003703000643"
3377931,9783703000645,3377931,"9783703000645"
3378435,3703000473,3378435,"0003703000473"
3378435,9783703000478,3378435,"9783703000478"
3378764,1906137188,3378764,"0001906137188"
3378764,9781906137182,3378764,"9781906137182"
3378833,954721896,3378833,"0000954721896"
3378833,9780954721893,3378833,"9780954721893"
3378847,954721829,3378847,"0000954721829"
3378847,9780954721824,3378847,"9780954721824"
3378867,3447061197,3378867,"0003447061197"
3378867,9783447061193,3378867,"9783447061193"
3378891,1906137072,3378891,"0001906137072"
3378891,9781906137076,3378891,"9781906137076"
3378943,1934309109,3378943,"0001934309109"
3378943,9781934309100,3378943,"9781934309100"
3379060,954721802,3379060,"0000954721802"
3379060,9780954721800,3379060,"9780954721800"
3379063,2600013555,3379063,"0002600013555"
3379063,9782600013550,3379063,"9782600013550"
3379081,1906137153,3379081,"0001906137153"
3379081,9781906137151,3379081,"9781906137151"
3379116,1906137161,3379116,"0001906137161"
3379116,9781906137168,3379116,"9781906137168"
3379187,9639911143,3379187,"0009639911143"
3379187,9789639911147,3379187,"9789639911147"
3379304,1906137129,3379304,"0001906137129"
3379304,9781906137120,3379304,"9781906137120"
3379933,955025699,3379933,"0000955025699"
3379933,9780955025693,3379933,"9780955025693"
3379958,715638076,3379958,"0000715638076"
3379958,9780715638071,3379958,"9780715638071"
3379980,955025605,3379980,"0000955025605"
3379980,9780955025600,3379980,"9780955025600"
3379992,13139169,3379992,"0000013139169"
3379992,954721861,3379992,"0000954721861"
3379992,9780013139164,3379992,"9780013139164"
3379992,9780954721862,3379992,"9780954721862"
3381950,2251003905,3381950,"0002251003905"
3381950,2251303905,3381950,"0002251303905"
3381950,2251603905,3381950,"0002251603905"
3381950,9782251603902,3381950,"9782251603902"
3381956,91708108261,3381956,"0091708108261"
3381956,91708119972,3381956,"0091708119972"
3381956,97891708108241,3381956,"97891708108241"
3381956,97891708119992,3381956,"97891708119992"
3382544,"849521556X",3382544,"849521556X"
3382544,9788495215567,3382544,"9788495215567"
3382591,8479083352,3382591,"0008479083352"
3382591,9788479083359,3382591,"9788479083359"
3382641,"847491566X1",3382641,"847491566X1"
3382641,84749156782,3382641,"0084749156782"
3382641,8474915686,3382641,"0008474915686"
3382641,97884749156621,3382641,"97884749156621"
3382641,97884749156792,3382641,"97884749156792"
3382641,9788474915686,3382641,"9788474915686"
3383701,1407304828,3383701,"0001407304828"
3383701,9781407304823,3383701,"9781407304823"
3383745,8474915597,3383745,"0008474915597"
3383745,9788474915594,3383745,"9788474915594"
3383757,8474915333,3383757,"0008474915333"
3383757,9788474915334,3383757,"9788474915334"
3383776,"847491518X",3383776,"847491518X"
3383776,9788474915181,3383776,"9788474915181"
3383785,8474914477,3383785,"0008474914477"
3383785,9788474914474,3383785,"9788474914474"
3383836,9197595500,3383836,"0009197595500"
3383940,9607169840,3383940,"0009607169840"
3383940,9789607169846,3383940,"9789607169846"
3383952,9608452503,3383952,"0009608452503"
3383952,9789608452503,3383952,"9789608452503"
3383973,2711848078,3383973,"0002711848078"
3383973,9782711848072,3383973,"9782711848072"
3384051,8789438108,3384051,"0008789438108"
3384051,9788789438108,3384051,"9788789438108"
3384121,9189242114,3384121,"0009189242114"
3384121,9789189242111,3384121,"9789189242111"
3384281,9172657197,3384281,"0009172657197"
3384281,9789172657199,3384281,"9789172657199"
3384435,"909001313X",3384435,"909001313X"
3384435,9789090013138,3384435,"9789090013138"
3384471,2711802027,3384471,"0002711802027"
3384471,9782711802029,3384471,"9782711802029"
3384560,7101016537,3384560,"0007101016537"
3384560,9787101016536,3384560,"9787101016536"
3384561,9071347036,3384561,"0009071347036"
3384561,9789071347030,3384561,"9789071347030"
3384564,7801264967,3384564,"0007801264967"
3384564,9787801264961,3384564,"9787801264961"
3384581,7108028662,3384581,"0007108028662"
3384581,9787108028662,3384581,"9787108028662"
3384625,3831608598,3384625,"0003831608598"
3384625,9783831608591,3384625,"9783831608591"
3384928,1934536164,3384928,"0001934536164"
3384928,9781934536162,3384928,"9781934536162"
3385219,909892644,3385219,"0000909892644"
3385219,9780909892647,3385219,"9780909892647"
3385584,1885923724,3385584,"0001885923724"
3385584,9781885923721,3385584,"9781885923721"
3385635,9789607064883,3385635,"9789607064883"
3387675,3825882578,3387675,"0003825882578"
3387675,9783825882570,3387675,"9783825882570"
3388001,3451225689,3388001,"0003451225689"
3388001,9783451225680,3388001,"9783451225680"
3388171,9783643502230,3388171,"9783643502230"
3388199,1859580246,3388199,"0001859580246"
3388199,9781859580240,3388199,"9781859580240"
3388222,3520096099,3388222,"0003520096099"
3388279,3760810349,3388279,"0003760810349"
3388279,9783760810348,3388279,"9783760810348"
3388390,674057392,3388390,"0000674057392"
3388390,9780674057395,3388390,"9780674057395"
3388458,3520468018,3388458,"0003520468018"
3388458,9783520468017,3388458,"9783520468017"
3388467,34230134511,3388467,"0034230134511"
3388467,"342301346X2",3388467,"342301346X2"
3388653,9789963560738,3388653,"9789963560738"
3388653,9963560733,3388653,"0009963560733"
3390189,9789963420612,3390189,"9789963420612"
3390189,9963420613,3390189,"0009963420613"
3390260,97899633644115,3390260,"97899633644115"
3390260,99633641793,3390260,"0099633641793"
3390260,99633644115,3390260,"0099633644115"
3390365,9789963364374,3390365,"9789963364374"
3390365,97899633643811,3390365,"97899633643811"
3390365,97899633643982,3390365,"97899633643982"
3390365,9963364373,3390365,"0009963364373"
3390365,99633643811,3390365,"0099633643811"
3390365,"996336439X2",3390365,"996336439X2"
3390505,9789963428137,3390505,"9789963428137"
3390505,9963428134,3390505,"0009963428134"
3390706,9504876351,3390706,"0009504876351"
3390706,9504876432,3390706,"0009504876432"
3390748,9607262611,3390748,"0009607262611"
3394165,3786121826,3394165,"0003786121826"
3394191,3805333544,3394191,"0003805333544"
3394191,9783805333542,3394191,"9783805333542"
3394221,3786122172,3394221,"0003786122172"
3394240,3786122342,3394240,"0003786122342"
3394240,9783786122340,3394240,"9783786122340"
3394369,3786119317,3394369,"0003786119317"
3394369,9783786119319,3394369,"9783786119319"
3394439,"378611711X",3394439,"378611711X"
3395329,"184176762X",3395329,"184176762X"
3395329,9781841767628,3395329,"9781841767628"
3395351,1906137218,3395351,"0001906137218"
3395351,9781906137212,3395351,"9781906137212"
3395412,"353412748X",3395412,"353412748X"
3395412,9783534127481,3395412,"9783534127481"
3395532,9516533043,3395532,"0009516533043"
3395532,9789516533042,3395532,"9789516533042"
3396140,88791642281,3396140,"0088791642281"
3396140,97888791642211,3396140,"97888791642211"
3396140,97888791650822,3396140,"97888791650822"
3396147,8800860885,3396147,"0008800860885"
3396147,9788800860888,3396147,"9788800860888"
3396167,3851191927,3396167,"0003851191927"
3396167,9783851191929,3396167,"9783851191929"
3396313,9173462667,3396313,"0009173462667"
3396313,9789173462662,3396313,"9789173462662"
3396426,9173462462,3396426,"0009173462462"
3396426,9789173462464,3396426,"9789173462464"
3397987,9782311000016,3397987,"9782311000016"
3397987,9782356560162,3397987,"9782356560162"
3397990,84719109691,3397990,"0084719109691"
3397990,84719136584,3397990,"0084719136584"
3397990,97884719109671,3397990,"97884719109671"
3397991,60556071311,3397991,"0060556071311"
3397991,97860556071351,3397991,"97860556071351"
3398139,1885923686,3398139,"0001885923686"
3398139,9781885923684,3398139,"9781885923684"
3398436,3447061596,3398436,"0003447061596"
3398436,9783447061599,3398436,"9783447061599"
3398603,2503527515,3398603,"0002503527515"
3398603,9782503527512,3398603,"9782503527512"
3399171,3891908024,3399171,"0003891908024"
3399478,9607099605,3399478,"0009607099605"
3399478,9789607099600,3399478,"9789607099600"
3400501,9004186522,3400501,"0009004186522"
3400501,9789004186521,3400501,"9789004186521"
3400980,521849268,3400980,"0000521849268"
3400980,9780521849265,3400980,"9780521849265"
3402195,"203541038X",3402195,"203541038X"
3402195,9782035410382,3402195,"9782035410382"
3402195,9782035842312,3402195,"9782035842312"
3403276,9004174184,3403276,"0009004174184"
3403276,90041741922,3403276,"0090041741922"
3403276,90041742061,3403276,"0090041742061"
3403276,9789004174184,3403276,"9789004174184"
3403276,97890041741912,3403276,"97890041741912"
3403276,97890041742071,3403276,"97890041742071"
3403343,9042922001,3403343,"0009042922001"
3403343,9789042922006,3403343,"9789042922006"
3403422,"846040868X",3403422,"846040868X"
3403422,9788460408680,3403422,"9788460408680"
3403448,846054348,3403448,"0000846054348"
3403505,8492239409,3403505,"0008492239409"
3403505,84922394171,3403505,"0084922394171"
3403505,84922394252,3403505,"0084922394252"
3403505,9788492239405,3403505,"9788492239405"
3403505,97884922394121,3403505,"97884922394121"
3403505,97884922394292,3403505,"97884922394292"
3404036,8789438043,3404036,"0008789438043"
3404036,9788789438047,3404036,"9788789438047"
3404167,8774521802,3404167,"0008774521802"
3404331,8876891757,3404331,"0008876891757"
3404331,9788876891755,3404331,"9788876891755"
3404509,7141126231,3404509,"0007141126231"
3404509,97807141126261,3404509,"97807141126261"
3404699,37772092442,3404699,"0037772092442"
3404699,37772092521,3404699,"0037772092521"
3404699,37772092602,3404699,"0037772092602"
3404699,3777209317,3404699,"0003777209317"
3404699,97837772092412,3404699,"97837772092412"
3404699,97837772092581,3404699,"97837772092581"
3404699,97837772092652,3404699,"97837772092652"
3404699,9783777209319,3404699,"9783777209319"
3404716,291330355,3404716,"0000291330355"
3404735,9780954083533,3404735,"9780954083533"
3404782,9789937553025,3404782,"9789937553025"
3404790,"019974727X",3404790,"019974727X"
3404790,9780199747276,3404790,"9780199747276"
3404844,8495215551,3404844,"0008495215551"
3404844,9788495215550,3404844,"9788495215550"
3404928,2600013504,3404928,"0002600013504"
3404928,9782600013505,3404928,"9782600013505"
3405870,9607689992,3405870,"0009607689992"
3406113,8400091337,3406113,"0008400091337"
3406113,9788400091330,3406113,"9788400091330"
3406129,954083512,3406129,"0000954083512"
3406129,9780954083519,3406129,"9780954083519"
3406765,9654400022,3406765,"0009654400022"
3406765,9789654400022,3406765,"9789654400022"
3406806,909602018,3406806,"0000909602018"
